record_id,name,type,size
4419985,SupplementaryFigure_7_mPO_Cuvette-2_Day0_MaxProjection.tif,tif,2876166
4419985,SupplementaryFigure_7_mPO_Cuvette-2_Day3_MaxProjection.tif,tif,2876340
4419985,SupplementaryFigure_7_mPO_Cuvette-2_Day6_MaxProjection.tif,tif,2876168
4419985,SupplementaryFigure_8_CellDivisionProcesses_d6-5-4_mPO_Organoid-1_Stack-as-MaxProjection.tif,tif,13720067
4419985,SupplementaryFigure_8_CellDivisionProcesses_d6-5-4_mPO_Organoid-2_Stack-as-MaxProjection.tif,tif,15952865
4419985,SupplementaryFigure_8_CellDivisionProcesses_d6-5-4_mPO_Organoid-3_Stack-as-MaxProjection.tif,tif,12689661
4419985,SupplementaryFigure_8_CellSizeandDensity_mPO_Organoid-1_MaxProjection.tif,tif,259258
4419985,SupplementaryFigure_8_CellSizeandDensity_mPO_Organoid-2_MaxProjection.tif,tif,877886
4419985,SupplementaryFigure_8_CellSizeandDensity_mPO_Organoid-3_MaxProjection.tif,tif,257536
4419985,SupplementaryFigure_8_Formation_mPO_Organoid-1_Hyperstack.tif,tif,695166227
4419985,SupplementaryFigure_8_Formation_mPO_Organoid-1_MaxProjected.tif,tif,4858624
4419985,SupplementaryFigure_8_Formation_mPO_Organoid-2_Hyperstack.tif,tif,40912982
4419985,SupplementaryFigure_8_Formation_mPO_Organoid-2_MaxProjected.tif,tif,1701475
4419985,SupplementaryFigure_8_Formation_mPO_Organoid-3_Hyperstack.tif,tif,154777382
4419985,SupplementaryFigure_8_Formation_mPO_Organoid-3_MaxProjected.tif,tif,5154415
4419985,SupplementaryFigure_8_Fusion_mPO_Organoid-1_Hyperstack.tif,tif,139103955
4419985,SupplementaryFigure_8_Fusion_mPO_Organoid-1_MaxProject.tif,tif,2014185
4419985,SupplementaryFigure_8_Fusion_mPO_Organoid-2_Hyperstack.tif,tif,147686578
4419985,SupplementaryFigure_8_Fusion_mPO_Organoid-2_MaxProject.tif,tif,3208511
4419985,SupplementaryFigure_8_Fusion_mPO_Organoid-3_Hyperstack.tif,tif,488760133
4419985,SupplementaryFigure_8_LuminalDynamics_mPO_Organoid-1.tif,tif,545727548
4419985,SupplementaryFigure_8_LuminalDynamics_mPO_Organoid-2.tif,tif,545397141
4419985,SupplementaryFigure_8_LuminalDynamics_mPO_Organoid-3.tif,tif,302243174
4419985,SupplementaryFigure_8_Rotation_mPO_Organoid-1_Hyperstack.tif,tif,19943198
4419985,SupplementaryFigure_8_Rotation_mPO_Organoid-1_MaxProject.tif,tif,537283
4419985,SupplementaryFigure_8_Rotation_mPO_Organoid-2_Hyperstack.tif,tif,1614408640
4419985,SupplementaryFigure_8_Rotation_mPO_Organoid-2_MaxProject.tif,tif,16136291
4419985,SupplementaryFigure_8_Rotation_mPO_Organoid-3_Hyperstack.tif,tif,24786458
4419985,SupplementaryFigure_8_Rotation_mPO_Organoid-3_MaxProject.tif,tif,649209
4419985,SupplementaryFigure_8_SizeOscillationEvents_mPO_Organoid-1_Hyperstack.tif,tif,153400786
4419985,SupplementaryFigure_8_SizeOscillationEvents_mPO_Organoid-1_MaxProject.tif,tif,2512891
4419985,SupplementaryFigure_8_SizeOscillationEvents_mPO_Organoid-2_Hyperstack.tif,tif,2136788024
4419985,SupplementaryFigure_8_SizeOscillationEvents_mPO_Organoid-2_MaxProject.tif,tif,13784281
4419985,SupplementaryFigure_8_SizeOscillationEvents_mPO_Organoid-3_Hyperstack.tif,tif,1205384266
4419985,SupplementaryFigure_8_SizeOscillationEvents_mPO_Organoid-3_MaxProject.tif,tif,10127275
